X,Y,class
8.49378,8.41964,0
7.15438,7.10492,0
8.08857,8.92635,0
6.56159,8.87156,0
6.86528,8.8789,0
8.94942,8.16113,0
6.95343,7.60885,0
9.2419,7.87626,0
7.74343,8.69073,0
9.31389,7.20373,0
7.33842,8.72251,0
8.24174,8.68922,0
7.83894,8.2586,0
8.9434,8.74325,0
9.95689,9.15682,0
7.52492,7.00169,0
7.92025,7.94865,0
8.6746,8.23069,0
6.88726,7.53022,0
8.13471,8.10631,0
7.6343,8.52417,0
7.30661,8.16741,0
10.8172,7.22803,0
7.59807,8.56914,0
7.17809,7.48472,0
7.10127,6.10664,0
8.41002,8.14054,0
6.83381,8.08125,0
8.40029,7.77126,0
9.94193,8.66238,0
7.40327,8.09904,0
7.28021,7.74123,0
7.44829,7.67844,0
6.68782,6.236,0
5.81584,7.3825,0
8.00801,8.29083,0
7.45355,8.61227,0
8.51542,7.82645,0
9.11877,10.4221,0
8.0687,8.13564,0
8.58932,7.90759,0
8.52268,8.33706,0
7.50415,8.64846,0
9.21822,7.79177,0
5.68297,8.50797,0
7.72399,8.70928,0
7.04324,8.55388,0
8.15192,9.14925,0
10.092,7.97466,0
9.09415,8.26983,0
8.35795,7.80799,0
7.62276,10.6731,0
8.31547,8.40931,0
8.16028,8.23357,0
7.51023,7.57614,0
8.05058,8.83929,0
6.58794,7.27207,0
7.56016,9.74017,0
7.37259,9.64749,0
6.17223,8.69897,0
6.0292,6.50546,0
8.09204,7.708,0
9.30825,9.81383,0
7.70756,9.42745,0
9.04199,5.80523,0
9.00679,6.19323,0
9.83549,8.64567,0
8.32225,8.17796,0
7.94609,8.30704,0
7.06547,7.0708,0
7.95331,8.15027,0
9.32351,6.84285,0
8.45437,9.73242,0
9.43542,7.8564,0
8.13815,5.38687,0
7.06189,6.23128,0
7.35504,8.78834,0
9.95071,7.90723,0
8.72187,9.8391,0
8.3202,8.14912,0
7.58455,7.84356,0
9.11479,7.66722,0
7.69472,6.95946,0
8.92101,7.5521,0
7.47246,6.71723,0
7.08373,8.71436,0
6.22593,9.1665,0
9.1514,9.14879,0
5.65002,11.0012,0
8.90918,7.84924,0
8.91003,8.59335,0
6.76835,7.9217,0
8.85526,8.44468,0
9.34699,6.97367,0
8.29241,7.16946,0
7.17075,8.63725,0
8.75821,7.73833,0
7.66718,8.63929,0
8.43045,7.98979,0
7.37629,8.84161,0
8.37977,7.76775,0
7.98709,8.21397,0
7.9745,7.88096,0
9.18081,6.48979,0
8.32924,8.71637,0
9.66087,7.12017,0
7.26395,7.29926,0
7.97883,6.45933,0
7.80692,7.47334,0
8.24447,6.71183,0
10.1101,8.47239,0
7.81661,6.96724,0
8.03132,6.17033,0
7.99761,9.73412,0
9.71599,6.87094,0
10.1768,6.98228,0
8.15571,8.33053,0
9.68946,8.93321,0
6.85056,7.63219,0
8.02178,7.32302,0
9.09328,6.26357,0
8.69857,7.51911,0
5.48674,6.81083,0
7.48126,6.84206,0
8.7365,10.1602,0
8.9067,8.37965,0
7.33688,7.36388,0
7.88129,8.75555,0
8.2081,8.21694,0
7.76493,7.82528,0
7.03354,9.28151,0
7.69142,6.98993,0
7.61172,6.76885,0
8.32446,7.96471,0
7.9704,5.58583,0
6.74151,8.81943,0
7.56422,8.8687,0
9.58119,9.23365,0
10.3666,8.80619,0
8.28267,7.49243,0
7.76033,6.49112,0
7.87737,8.42067,0
9.03565,6.41845,0
7.49448,7.28198,0
6.55037,9.31817,0
8.49879,8.38079,0
10.1462,7.16556,0
9.37659,6.9787,0
9.15253,8.35352,0
8.81685,8.90786,0
7.19248,9.78864,0
8.74489,8.72502,0
8.56258,7.16153,0
7.58839,7.36205,0
8.24273,7.62722,0
6.63009,9.17976,0
8.28059,9.78993,0
8.7704,8.25761,0
8.36158,7.34896,0
8.47233,8.69571,0
8.60215,7.46194,0
7.94581,7.38003,0
6.6062,6.69797,0
7.19276,7.90223,0
6.69193,8.74839,0
9.05156,7.6119,0
6.95842,7.26125,0
7.65042,6.96143,0
8.6093,7.37872,0
8.66644,5.49918,0
6.57153,7.76569,0
7.74424,6.69881,0
6.99842,9.2486,0
7.73037,8.40411,0
7.57372,6.82988,0
9.04586,7.22854,0
6.66007,7.61139,0
7.41831,8.60787,0
7.3859,7.4836,0
7.65069,8.52692,0
7.7114,6.87361,0
8.8293,8.15205,0
6.9999,7.86636,0
7.31497,6.90815,0
8.2572,6.97506,0
7.49696,8.06022,0
10.133,7.0942,0
6.54136,7.30075,0
8.09193,8.3685,0
8.71443,9.03873,0
6.73884,7.17613,0
7.96627,7.08862,0
7.08574,9.3642,0
7.74917,7.12943,0
9.5521,8.89077,0
6.84368,7.64805,0
8.05016,8.276,0
6.8782,7.94908,0
8.31417,6.5065,0
8.73472,8.57273,0
7.25388,9.22781,0
10.1512,6.97128,0
7.90254,7.37831,0
9.04358,7.5862,0
9.38636,6.18974,0
6.2392,7.23856,0
8.03929,8.17423,0
7.04579,7.7743,0
7.56303,7.44453,0
8.77792,8.51359,0
7.54365,8.22119,0
6.67793,8.82789,0
7.7939,8.70705,0
9.03117,8.15349,0
7.7253,7.64972,0
8.20231,6.78146,0
8.03869,7.43157,0
8.85728,8.01212,0
8.13443,8.82884,0
6.44551,8.00638,0
6.82165,8.46379,0
8.99497,7.93231,0
7.22726,8.82156,0
6.06895,6.50862,0
7.08497,9.25674,0
8.51054,8.0655,0
8.00045,7.61959,0
8.78722,6.8065,0
8.37802,8.60725,0
7.55053,8.99979,0
6.907,8.14516,0
9.07638,7.37006,0
7.5107,7.45947,0
8.34394,7.96171,0
9.39858,6.87822,0
7.64697,6.83409,0
8.82452,8.13844,0
9.10725,7.36086,0
7.2296,8.08756,0
8.88002,7.32316,0
8.86701,7.95111,0
8.82077,8.08502,0
7.87038,8.21516,0
6.8265,10.0036,0
8.46309,8.43353,0
7.90382,8.08767,0
8.39969,7.3279,0
8.85871,7.72971,0
9.75572,7.31194,0
6.34375,7.05385,0
7.54488,9.44887,0
6.83179,9.44899,0
8.4404,9.26488,0
7.41259,7.88322,0
7.32994,8.06067,0
7.34745,8.75701,0
7.73114,6.24506,0
7.23488,7.4761,0
6.88069,7.63428,0
7.6353,8.35479,0
6.82897,6.17529,0
9.69703,8.67494,0
6.4375,7.88554,0
6.94432,6.4939,0
7.03113,7.96752,0
8.68974,7.29808,0
6.94963,8.4152,0
9.63948,7.8542,0
7.35037,8.7757,0
7.5373,9.37421,0
8.16321,9.23527,0
7.83791,5.91344,0
10.1672,8.10508,0
8.04993,7.82223,0
7.27371,6.59273,0
8.38616,7.01314,0
8.01621,8.99917,0
9.11428,8.87043,0
8.68508,7.63224,0
8.59036,7.23814,0
8.02111,8.03627,0
8.70486,7.09092,0
8.37545,7.84999,0
7.44604,8.86298,0
6.6657,8.953,0
6.76416,7.99808,0
9.87896,7.32889,0
9.5767,8.50524,0
7.53451,7.97901,0
9.06991,6.54738,0
6.67911,8.70906,0
7.5086,8.58402,0
6.43904,8.91527,0
7.45521,8.12465,0
6.93986,6.39943,0
7.88889,7.43616,0
8.09061,8.3264,0
9.83653,8.06644,0
7.97579,9.19254,0
10.2829,8.17574,0
7.54927,8.14983,0
6.28641,8.21293,0
8.88897,7.38398,0
8.74969,9.03956,0
6.62167,6.42775,0
9.42787,6.83263,0
7.18097,8.18029,0
7.91409,9.97979,0
7.12367,9.36112,0
10.0348,8.54493,0
7.21112,8.26429,0
9.23452,7.9545,0
7.58827,7.62852,0
7.64934,9.88779,0
7.6369,7.33659,0
7.24261,7.00537,0
8.47026,8.80654,0
7.35592,8.35921,0
7.4027,7.80243,0
7.89059,6.91032,0
9.16768,7.66911,0
8.55981,8.37233,0
7.30088,9.66759,0
9.48856,7.26682,0
8.00957,8.79592,0
7.30043,10.0775,0
7.3967,6.77353,0
8.71028,5.00446,0
9.22541,8.23979,0
8.52432,8.3819,0
6.84829,7.52081,0
7.34022,8.32781,0
7.83527,7.91714,0
8.49988,7.28488,0
7.94991,9.62789,0
8.93071,5.90669,0
8.27991,7.57227,0
7.28287,8.97924,0
7.47814,7.01043,0
6.67963,7.19632,0
7.32728,7.37545,0
6.81399,9.07091,0
7.92479,7.20324,0
8.37183,7.31026,0
6.05319,8.49314,0
6.42788,7.21924,0
9.12958,8.44537,0
9.85443,8.92179,0
8.6307,8.36473,0
8.38087,7.98685,0
8.13632,8.31935,0
6.53668,10.9014,0
8.89485,8.51293,0
9.63906,7.85116,0
7.95559,8.1807,0
8.09163,9.7165,0
7.87855,8.60205,0
8.40629,8.64853,0
7.94279,7.50956,0
8.58233,9.01963,0
7.21089,6.20496,0
8.22013,8.45362,0
8.12631,8.14786,0
9.0659,7.75187,0
7.67131,7.28884,0
8.2283,8.43672,0
5.72881,7.8361,0
7.93745,6.61458,0
8.70069,7.50704,0
6.90599,6.43847,0
6.20922,8.93338,0
6.69948,7.49114,0
7.83868,7.38048,0
7.58856,6.326,0
9.13483,9.44228,0
8.39886,7.55957,0
8.6662,9.32154,0
5.26617,7.62444,0
6.49907,7.17719,0
9.0826,7.92852,0
7.51266,10.2683,0
9.5225,8.13748,0
7.46713,7.64514,0
7.45334,7.70674,0
7.12866,8.60742,0
8.18298,8.23122,0
8.49006,7.29245,0
7.52748,9.47225,0
7.53451,5.67209,0
7.04115,8.41627,0
6.84113,7.40732,0
7.42647,8.56232,0
6.43058,8.27637,0
9.22385,8.46948,0
7.57183,9.90922,0
8.92745,7.40921,0
9.10765,5.92641,0
8.32278,7.61658,0
7.41321,8.01777,0
7.27476,9.24043,0
7.56665,8.18058,0
7.79393,8.25402,0
8.10527,7.83084,0
6.91109,7.80714,0
7.30575,7.58667,0
7.73929,7.97654,0
8.08117,7.70559,0
8.5669,6.77524,0
8.8059,8.40399,0
7.11512,9.07775,0
9.36471,7.70541,0
9.06992,6.85285,0
6.29886,8.43322,0
8.52862,8.80393,0
8.15765,9.16731,0
8.92263,8.01429,0
6.64601,8.87197,0
7.84645,7.98655,0
8.44177,7.25694,0
7.97871,9.34017,0
8.71457,9.29967,0
11.3265,8.24081,0
7.95943,8.3507,0
8.56361,6.25399,0
7.22384,7.55108,0
7.30758,8.09275,0
7.33041,10.5558,0
8.29533,8.32656,0
8.0082,6.42695,0
8.06325,7.5358,0
7.23234,7.10427,0
7.89397,8.44447,0
7.49792,8.69416,0
7.96213,10.0185,0
10.5117,9.62065,0
8.54571,7.73628,0
8.44146,7.03642,0
7.84873,6.10776,0
8.80659,8.42472,0
7.8038,7.49285,0
9.57679,9.2701,0
8.38404,8.12781,0
8.39671,6.76461,0
8.59486,8.52294,0
8.50919,8.53276,0
7.73316,8.12745,0
7.4424,5.89743,0
7.33093,8.93398,0
8.88889,9.26115,0
7.57561,7.618,0
6.61234,7.89537,0
8.56361,9.06377,0
7.77314,4.90567,0
6.64587,8.40065,0
8.11448,9.02085,0
7.57507,5.94792,0
10.5506,8.34097,0
8.10221,6.22789,0
7.55422,8.92078,0
7.96619,9.07886,0
7.54634,6.9708,0
8.51387,7.30539,0
6.68755,8.08767,0
9.03774,7.90278,0
8.91637,7.26873,0
6.50868,5.653,0
8.59826,7.15389,0
8.23996,6.38267,0
7.64028,6.69506,0
8.20827,8.3662,0
8.29951,7.85685,0
9.20345,7.92913,0
7.78642,10.1853,0
8.42457,6.12365,0
8.81869,8.14715,0
9.79901,7.32702,0
9.86265,7.63492,0
8.40065,7.52778,0
9.83265,7.44187,0
7.85476,9.35214,0
9.7263,8.97476,0
10.2695,7.52958,0
8.96517,7.34244,0
9.33634,5.70853,0
6.45355,7.71669,0
6.70441,6.65721,0
8.01775,6.48029,0
8.59935,7.19005,0
6.52107,7.64145,0
5.41561,7.38368,0
8.64639,6.86411,0
7.98878,7.80356,0
7.60788,7.73155,0
9.26439,8.95882,0
8.1367,8.93188,0
10.0215,7.9852,0
6.57459,7.89115,0
11.7233,10.6097,1
8.57678,9.5352,1
10.3029,8.90161,1
11.1658,10.6303,1
9.12046,9.70736,1
10.5686,10.3101,1
10.0974,10.2691,1
12.0933,11.7335,1
11.0214,11.2817,1
8.57944,10.0244,1
9.75816,10.5821,1
11.0895,10.3475,1
11.0262,10.9888,1
9.98739,9.13616,1
10.9415,8.78319,1
9.78975,10.7816,1
7.12748,8.19756,1
9.74367,10.1961,1
10.0356,9.87673,1
9.09802,8.76096,1
12.5367,9.55318,1
10.2134,9.91075,1
9.43055,9.88491,1
11.1929,9.67068,1
9.5467,11.324,1
9.83002,8.93836,1
10.6927,10.2528,1
8.93468,9.5913,1
11.4586,9.35235,1
10.5246,11.1441,1
10.2988,9.82404,1
10.7527,9.55645,1
9.09315,11.3606,1
8.92367,10.6132,1
8.45404,11.3529,1
10.3487,9.27827,1
8.4868,9.69565,1
9.31558,9.29176,1
10.1092,10.1669,1
9.48341,10.5763,1
10.5836,9.95888,1
10.6965,8.65267,1
8.9927,8.54572,1
11.6573,8.64346,1
9.34449,9.43439,1
9.74857,9.41179,1
9.1146,10.5811,1
11.4063,10.7656,1
9.7349,8.608,1
10.2809,10.2057,1
8.02123,8.9718,1
10.5386,7.3536,1
8.99646,10.2681,1
10.8348,9.78246,1
11.3301,11.0403,1
10.4372,9.25874,1
11.5028,7.70703,1
8.26297,10.493,1
12.7259,9.40699,1
9.64683,9.22672,1
10.1632,9.73807,1
10.0532,10.4126,1
9.88267,8.21405,1
11.6824,9.14613,1
10.541,9.21489,1
9.67251,11.5921,1
12.0626,10.6135,1
9.40131,8.848,1
10.6163,7.76066,1
10.1247,12.5373,1
9.08207,10.8739,1
10.5535,9.44252,1
10.0218,9.77723,1
8.60186,11.8249,1
8.97152,9.54781,1
8.23998,8.36667,1
11.8572,9.29994,1
9.62439,9.57141,1
9.05431,10.5074,1
10.437,9.74205,1
10.5357,9.3003,1
8.92935,9.94073,1
9.2716,12.7049,1
8.47379,9.25025,1
10.9521,9.39233,1
9.19249,11.1217,1
7.71197,10.3194,1
10.2401,8.67705,1
10.8695,8.74478,1
9.54183,11.4285,1
10.7239,11.5612,1
8.70431,9.66469,1
9.53968,9.5331,1
9.90749,9.33424,1
10.229,9.31125,1
8.60278,10.4964,1
10.4761,9.85974,1
10.0668,9.5701,1
10.7169,9.95335,1
10.7773,10.3132,1
9.76204,10.4736,1
10.5871,10.9054,1
9.17723,10.6915,1
12.5846,7.81597,1
8.30466,9.85403,1
10.4961,10.7491,1
11.2377,11.0732,1
11.1182,9.93867,1
10.9422,9.63001,1
10.4883,8.38429,1
9.11021,10.4735,1
8.88655,9.28084,1
10.0101,10.623,1
9.12115,10.3911,1
10.1692,9.65827,1
10.0489,10.7773,1
11.1269,10.9055,1
11.635,8.70939,1
9.52488,10.7681,1
10.541,8.41789,1
10.5755,10.655,1
9.81594,9.72974,1
10.0629,8.52745,1
10.8814,11.7281,1
8.93969,10.8496,1
10.6943,9.12986,1
9.8766,10.4753,1
7.81347,11.3398,1
11.1259,10.4151,1
10.7451,8.91337,1
10.4132,9.43781,1
8.43241,9.52323,1
9.18537,9.08087,1
9.6701,9.78939,1
8.71612,9.63335,1
11.8985,12.057,1
8.75052,9.7653,1
9.89603,9.60601,1
10.0624,9.01751,1
9.1531,9.48179,1
12.2129,9.89747,1
10.5294,9.4995,1
9.55772,9.96955,1
8.86058,9.8599,1
10.1795,7.36284,1
10.4725,9.41335,1
9.52673,10.1663,1
9.1402,8.88044,1
10.0407,9.07365,1
9.4797,9.53615,1
9.71248,10.3257,1
8.21149,10.625,1
8.60594,9.87491,1
9.85574,9.68486,1
10.8572,11.2695,1
11.7007,9.47191,1
10.8587,9.4781,1
11.0968,8.74543,1
9.39235,9.5533,1
9.45098,11.8414,1
10.5121,11.2274,1
10.6338,11.5107,1
7.75896,9.02807,1
9.07805,9.34624,1
13.1416,8.07913,1
9.74225,8.19292,1
9.78381,9.85817,1
7.41992,9.78916,1
9.13401,10.5558,1
10.2886,11.4347,1
9.0082,10.5843,1
10.5133,10.285,1
10.67,9.68106,1
9.82753,9.75984,1
10.9486,11.1194,1
8.34063,9.54202,1
10.7017,10.4404,1
10.336,10.1995,1
8.91199,9.96073,1
7.29924,8.83769,1
10.0427,10.4883,1
10.2108,11.3145,1
9.43138,10.9084,1
8.74314,9.86555,1
10.006,10.2635,1
9.48537,9.79549,1
10.62,9.68525,1
10.8879,11.4014,1
8.63424,9.08467,1
8.40171,9.50689,1
9.09611,9.57261,1
9.44586,11.4443,1
10.268,9.2161,1
8.31313,10.2841,1
11.0832,11.8233,1
9.28773,11.4681,1
9.59827,8.80471,1
10.3378,9.3518,1
11.4916,9.31104,1
11.2817,9.30614,1
11.2717,8.84413,1
9.06545,10.1778,1
8.87625,11.2178,1
10.5249,9.56934,1
8.27157,8.70339,1
10.9181,9.13397,1
10.7122,8.18853,1
11.1396,9.59862,1
9.62175,10.4325,1
12.2233,8.0269,1
9.46963,8.71346,1
11.8637,9.32795,1
9.62725,9.57826,1
10.0642,9.24535,1
11.6806,9.29139,1
9.11172,10.3124,1
10.2836,10.5802,1
9.83718,9.81762,1
10.6105,11.064,1
10.1438,9.41826,1
10.8679,10.5081,1
10.18,9.39146,1
8.95673,10.8528,1
9.8582,9.94284,1
9.29553,10.4758,1
8.89884,10.6127,1
9.84121,10.759,1
9.05405,7.6342,1
9.63961,11.02,1
11.2639,10.1816,1
14.468,10.4885,1
10.6455,8.74728,1
10.1397,9.3265,1
9.42872,9.21488,1
11.5412,9.59153,1
9.59909,10.5941,1
10.4077,10.2425,1
9.85279,10.8699,1
10.5041,9.94997,1
12.2226,10.8713,1
8.71833,8.89578,1
10.4848,10.3858,1
10.3684,9.37469,1
9.11739,9.57494,1
8.9272,7.87505,1
9.87227,9.71651,1
10.1877,8.54822,1
9.81297,9.07531,1
9.52758,11.2322,1
10.0486,10.2894,1
11.3795,10.9189,1
9.48236,9.90255,1
12.6483,10.8568,1
10.274,9.94041,1
9.46848,8.95731,1
11.1128,11.0222,1
9.34894,8.05627,1
8.78833,9.68598,1
10.4741,10.4705,1
10.6901,9.99243,1
10.6292,8.77382,1
9.21044,8.77294,1
9.6634,9.83379,1
8.15501,10.7265,1
10.6571,11.1982,1
10.9885,11.0834,1
10.1287,10.7721,1
10.2952,11.3952,1
10.4385,9.68272,1
9.34692,10.7279,1
9.95151,10.0044,1
10.6107,11.0309,1
10.4481,10.12,1
9.81817,10.9013,1
10.2618,12.1055,1
11.0387,10.6143,1
9.87736,10.9605,1
11.4135,10.0664,1
12.9054,8.37064,1
9.22902,10.6607,1
8.20723,9.14056,1
8.80886,9.33154,1
11.0751,10.1385,1
10.6902,10.3611,1
9.39782,9.07141,1
10.2719,10.6138,1
9.34737,9.36854,1
10.8379,9.82582,1
8.79455,13.4254,1
10.1776,9.99953,1
8.91201,12.1732,1
10.2394,10.1325,1
9.84538,10.777,1
11.0285,9.8097,1
10.2393,8.59362,1
9.54105,9.71434,1
8.10128,10.8227,1
9.70278,10.8289,1
9.97923,9.86084,1
12.0687,11.4833,1
9.69636,9.46698,1
8.6897,12.08,1
9.29897,10.0965,1
8.61208,9.97803,1
9.04586,11.0657,1
9.85972,9.40632,1
8.92187,12.0318,1
8.83022,8.90901,1
10.4017,10.9774,1
9.97723,9.15188,1
9.86425,9.91419,1
12.6152,9.5711,1
8.0737,10.8379,1
10.5867,11.145,1
10.2237,11.4606,1
10.2797,10.5547,1
10.5226,9.66299,1
10.2721,8.99148,1
10.255,10.2924,1
8.16457,9.63879,1
8.99521,9.50972,1
9.66569,10.7832,1
10.3226,10.7079,1
11.6828,9.1169,1
9.38395,9.48422,1
8.24158,9.79682,1
12.5183,9.00448,1
10.7925,10.1101,1
10.1257,8.42002,1
9.55194,11.3761,1
8.60107,11.3557,1
8.90418,10.4146,1
8.64213,9.76777,1
9.84831,8.95707,1
11.4081,11.5638,1
10.7539,11.0912,1
10.9059,11.1432,1
11.1463,9.3729,1
10.2612,11.7421,1
7.93893,8.66093,1
7.527,9.00994,1
9.85712,9.57829,1
10.5694,9.73348,1
9.32332,10.2651,1
9.14948,10.2918,1
7.66146,10.97,1
11.0278,10.2313,1
12.4496,8.13813,1
11.6505,10.8303,1
10.7781,10.4928,1
7.81536,8.4232,1
8.49887,9.75338,1
9.37665,9.58292,1
9.28968,12.0936,1
9.80178,10.7779,1
10.2062,8.78965,1
10.4998,10.689,1
9.50439,11.0085,1
9.04999,7.36045,1
10.0408,9.95033,1
9.99033,10.2335,1
9.50986,9.74122,1
7.86825,9.0145,1
10.009,12.1091,1
9.76487,10.1667,1
10.9413,10.4237,1
10.6314,9.15505,1
10.9192,10.676,1
9.24827,9.21076,1
10.4575,9.1624,1
10.5027,11.8421,1
10.3212,10.9791,1
7.8293,9.39852,1
9.04509,9.10833,1
9.688,9.25283,1
8.92166,9.85456,1
9.41351,10.6551,1
10.3464,8.5837,1
11.1305,10.3945,1
9.95903,9.50348,1
10.8331,9.25242,1
11.5505,10.3867,1
9.12913,10.5578,1
9.93369,9.19708,1
10.6938,10.1285,1
9.93286,9.31396,1
9.59788,10.44,1
11.4266,7.4156,1
10.652,12.0843,1
9.9599,10.726,1
11.6275,10.5437,1
11.8695,10.7254,1
10.0874,11.0298,1
10.5443,10.3382,1
8.97812,7.77184,1
8.99762,11.41,1
10.1679,10.0213,1
10.3277,9.58025,1
11.0066,8.85858,1
9.37542,11.0489,1
9.34884,8.58451,1
9.96525,10.7458,1
10.5386,11.5891,1
10.2552,10.6418,1
10.1673,10.4409,1
11.0022,7.51383,1
11.7136,10.9556,1
11.4804,9.52552,1
10.7726,10.5356,1
9.44236,12.1942,1
8.89386,9.14086,1
9.75624,9.69621,1
10.3584,11.1633,1
10.2041,9.61319,1
9.49473,10.2506,1
9.96089,9.89644,1
9.37841,10.8383,1
10.7241,11.0799,1
10.7913,9.71574,1
9.7076,9.03396,1
11.58,9.1902,1
9.40768,10.9635,1
11.7034,10.9487,1
9.57406,10.3906,1
9.18518,9.15224,1
9.37597,10.6715,1
10.1877,11.6945,1
10.99,9.93418,1
12.8046,10.2407,1
10.774,10.1986,1
8.79829,11.1316,1
11.217,10.7927,1
9.56527,10.6982,1
9.88046,9.92857,1
8.35918,9.93104,1
12.3283,11.4556,1
10.3953,8.49243,1
8.5175,9.55669,1
10.1009,10.5381,1
11.1971,9.27715,1
10.2784,10.3992,1
8.89468,9.3854,1
9.93361,11.1925,1
7.36739,10.7024,1
10.0325,8.37496,1
8.78672,11.4287,1
10.9236,10.7391,1
8.96461,9.6938,1
10.9791,12.1067,1
10.4495,10.2123,1
10.3597,8.93803,1
10.6554,8.50568,1
9.95206,10.3153,1
11.1846,10.8647,1
9.18944,11.4607,1
11.3913,9.15706,1
10.8239,10.1641,1
9.92186,10.0336,1
10.5455,9.06202,1
10.9241,8.66449,1
8.98719,8.79044,1
9.98728,9.43105,1
10.1599,10.565,1
12.5395,8.55147,1
7.87263,9.65458,1
10.9698,10.3745,1
9.74572,11.3835,1
9.84228,9.88537,1
10.5215,11.2315,1
8.64375,9.30738,1
9.15539,9.84314,1
10.823,7.4534,1
10.9007,8.51507,1
9.959,9.23488,1
9.86399,11.3204,1
8.79026,9.57091,1
9.27615,9.60177,1
10.2044,11.298,1
10.9573,11.3007,1
9.00208,9.54067,1
10.9569,8.94972,1
10.236,9.62298,1
11.7637,8.72736,1
10.2447,10.5755,1
9.76845,8.24858,1
9.43873,9.80652,1
11.5874,9.23528,1
9.44936,9.16046,1
10.0976,11.2519,1
11.0975,10.6347,1
10.827,10.731,1
8.21881,10.1745,1
8.91968,8.65153,1
10.6431,9.44897,1
10.3823,10.8698,1
9.03474,10.065,1
10.7717,10.3073,1
10.7286,9.84611,1
9.87344,10.4353,1
9.99815,10.9087,1
9.51833,9.84054,1
9.45453,8.83899,1
11.0466,9.29111,1
10.7145,11.3869,1
10.2099,10.4535,1
10.762,11.3976,1
9.36137,7.71728,1
10.0615,10.5395,1
10.5294,9.07052,1
9.26729,11.4664,1
10.1076,11.0041,1
7.88649,10.5621,1
9.50472,9.25835,1
9.69419,10.0259,1
11.1865,8.83728,1
9.646,8.6744,1
10.7946,10.3491,1
9.17679,11.4888,1
9.56972,10.635,1
10.9663,8.9792,1
8.73145,8.38687,1
11.1608,8.33815,1
11.1804,11.0649,1
9.2358,9.28143,1
10.8307,8.02269,1
10.3117,9.73774,1
9.7176,7.86103,1
10.4089,9.30707,1
9.56171,10.432,1
10.2271,10.6196,1
9.96955,11.1295,1
10.1536,9.7183,1
9.09202,8.67302,1
8.75018,10.3842,1
10.2167,9.21172,1
9.37051,7.65687,1
11.106,9.36403,1
8.0299,9.34186,1
11.7444,10.1362,1
10.3336,10.0691,1
8.97438,9.70932,1
9.89848,11.3457,1
11.5846,10.4815,1
10.972,9.63157,1
8.96118,10.6636,1
10.1449,7.97807,1
9.25212,10.0029,1
10.4206,8.81011,1
11.4189,10.2766,1
10.5767,10.6872,1
10.9124,10.0334,1
10.2228,9.40923,1
9.719,8.3472,1
10.9576,10.7092,1
9.42274,9.93765,1
10.2146,9.65663,1
10.2178,10.4614,1
8.5231,8.99867,1
11.1926,11.5924,1
11.2944,9.83077,1
9.04021,9.86837,1
10.2696,12.0449,1
11.2206,10.7808,1
9.81907,9.125,1
9.38825,11.2364,1
11.4188,10.9674,1
9.01098,10.2739,1
9.90179,6.87259,1
8.01877,8.40251,1
10.3488,9.48963,1
11.916,10.2012,1
9.85419,11.7884,1
12.0421,8.41434,1
10.7318,9.41479,1
11.5395,10.0117,1
10.588,10.8992,1
10.9732,9.67489,1
10.6774,10.313,1
6.41206,11.0839,1
10.8558,9.03966,1
10.5122,8.41011,1
9.35217,11.3843,1
10.0875,9.44586,1
10.6045,9.79855,1
10.7687,10.4637,1
10.693,10.5244,1
10.2796,10.4131,1
9.79801,10.6104,1
10.7761,8.67969,1
9.44547,11.0779,1
10.6916,8.83664,1
9.27717,10.6181,1
10.2571,10.6377,1
9.58126,9.84532,1
9.17371,9.45191,1
10.5465,9.52589,1
9.7459,9.75196,1
8.09378,7.15538,1
9.46482,10.178,1
8.86063,10.7795,1
10.8969,10.2558,1
9.58892,8.43061,1
10.1792,9.66647,1
9.67801,8.24871,1
10.7258,10.0796,1
12.0568,9.46937,1
10.4452,9.46811,1
11.1713,10.4779,1
11.0819,8.25421,1
10.887,10.8787,1
9.9357,12.3951,1
10.6439,8.732,1
11.1448,9.7715,1
8.96235,10.0849,1
10.8213,9.07478,1
10.8793,8.78952,1
11.6261,8.63103,1
8.93345,8.99199,1
9.21392,8.45203,1
8.31349,9.95384,1
9.44307,9.64674,1
10.1726,8.93652,1
10.1246,10.723,1
9.08202,8.84755,1
10.9129,10.509,1
12.0536,10.4887,1
8.53531,9.89054,1
10.8534,10.6126,1
10.1425,9.74291,1
9.07051,10.6423,1
10.6308,10.8053,1
10.1457,9.62315,1
8.40513,10.7584,1
9.79783,10.0873,1
9.09065,10.6281,1
9.87707,10.8265,1
11.6535,10.6808,1
9.63991,10.7952,1
11.5991,10.1645,1
9.25719,10.4958,1
10.8519,10.0011,1
8.45862,11.9528,1
10.578,8.87667,1
11.0132,10.1003,1
9.67845,10.3334,1
10.0417,9.26086,1
11.0075,9.83127,1
11.7306,8.53017,1
9.67523,10.6209,1
11.3452,10.1521,1
9.03362,9.32134,1
10.5517,9.54355,1
10.6603,10.7702,1
10.4819,10.6073,1
9.14851,11.4014,1
11.4435,10.6289,1
9.86006,10.3171,1
8.81758,9.56316,1
11.0387,11.8607,1
10.1475,10.1966,1
11.2919,11.5483,1
11.6795,10.0399,1
10.8692,10.6441,1
8.35731,8.19848,1
11.3437,11.0013,1
9.94991,10.3449,1
9.94797,9.80209,1
10.6094,10.1479,1
10.466,7.43367,1
10.7994,11.2617,1
9.97825,9.47587,1
8.78078,10.2833,1
9.81993,11.0973,1
10.5189,11.2766,1
10.7562,10.0002,1
